Date,Price,Open,High,Low,Vol.,Change %
3-Aug-20,2027.9,2026.9,2040,2015.4,0.42K,0.0005
31-Jul-20,2026.9,2005.2,2035,2005.2,0.27K,0.0101
30-Jul-20,2006.7,2016,2016,1988.9,0.03K,-0.0051
29-Jul-20,2017,2001,2025,2001,0.00K,0.0056
28-Jul-20,2005.7,2008.1,2028.1,1967.2,0.16K,0.0042
27-Jul-20,1997.4,1964.8,1999.9,1964.8,0.18K,0.0161
24-Jul-20,1965.7,1941.8,1961,1941,0.31K,0.0054
23-Jul-20,1955.2,1923.3,1945,1923.3,0.57K,0.0148
22-Jul-20,1926.6,1909.5,1924.2,1906.4,0.13K,0.0146
21-Jul-20,1898.9,1867.6,1891.3,1867,0.14K,0.0168
20-Jul-20,1867.6,1862,1862.4,1862,0.03K,0.0035
17-Jul-20,1861,1840.6,1851,1840.1,0.01K,0.0037
16-Jul-20,1854.1,1856,1856,1856,0.03K,-0.0082
15-Jul-20,1869.4,1862.3,1863.1,1854.3,0.10K,-0.0001
14-Jul-20,1869.5,1850,1863.9,1850,0.06K,-0.001
13-Jul-20,1871.4,1857.3,1858.3,1857.3,0.10K,0.0072
10-Jul-20,1858.1,1853.7,1853.7,1851.3,0.12K,-0.0011
9-Jul-20,1860.1,1871.9,1871.9,1871.9,0.12K,-0.0089
8-Jul-20,1876.8,1851.8,1867.6,1851.8,0.25K,0.0111
7-Jul-20,1856.2,1833.9,1853.6,1833.9,0.30K,0.0117
6-Jul-20,1834.7,1825.8,1828.6,1825.8,1.74K,0.0263
3-Jul-20,1787.6,1786.9,1788.7,1783.65,-,-0.0223
2-Jul-20,1828.3,1799,1821.3,1798.8,0.17K,0.0057
1-Jul-20,1818,1830,1838,1830,0.45K,-0.0101
30-Jun-20,1836.5,1816.9,1835,1813.9,0.04K,0.0113
29-Jun-20,1816,1816.5,1816.5,1811.2,0.09K,0.0009
26-Jun-20,1814.4,1798.2,1814,1798,0.10K,0.0055
25-Jun-20,1804.4,1800,1800,1800,0.05K,-0.0023
24-Jun-20,1808.6,1806.5,1806.5,1806.5,0.30K,-0.0025
23-Jun-20,1813.1,1803,1803,1803,0.26K,0.0083
22-Jun-20,1798.2,1787,1798.4,1783.1,0.07K,0.0069
19-Jun-20,1785.8,1767,1786.9,1761.8,0.52K,0.0114
18-Jun-20,1765.6,1775,1775,1762.3,0.08K,-0.0032
17-Jun-20,1771.3,1768.2,1768.2,1768.2,0.02K,-0.0005
16-Jun-20,1772.1,1770,1770,1770,0.20K,0.0056
15-Jun-20,1762.3,1770.3,1770.3,1760,0.02K,-0.0054
12-Jun-20,1771.8,1780.4,1780.5,1780.4,0.56K,-0.0018
11-Jun-20,1775,1784.1,1786.4,1762.3,0.81K,0.01
10-Jun-20,1757.4,1760.9,1760.9,1753.3,0.00K,-0.0009
9-Jun-20,1758.9,1755.2,1757.6,1755.2,0.54K,0.0094
8-Jun-20,1742.5,1739.4,1739.4,1739.4,0.05K,0.0131
5-Jun-20,1720,1741.7,1741.7,1704.6,0.11K,-0.0244
4-Jun-20,1763,1747.6,1752,1747.6,0.16K,0.0154
3-Jun-20,1736.2,1760,1760,1727.5,0.45K,-0.0154
2-Jun-20,1763.3,1774.5,1775.3,1774.5,0.11K,-0.0078
1-Jun-20,1777.1,1775.5,1775.5,1772.8,0.06K,0.0002
29-May-20,1776.8,1748.2,1771.5,1748.2,0.11K,0.0134
28-May-20,1753.3,1748.8,1757.3,1748.8,0.18K,0.002
27-May-20,1749.8,1725,1727.4,1722.5,0.01K,0.0006
26-May-20,1748.8,1762.9,1764,1762.9,0.08K,0.0126
25-May-20,1727,1730.55,1731.35,1719.25,-,-0.0021
24-May-20,1730.65,1735.45,1735.9,1729.8,-,-0.0249
22-May-20,1774.9,1773.5,1773.5,1771.9,0.47K,0.0082
21-May-20,1760.5,1780.1,1780.1,1753.6,0.15K,-0.0176
20-May-20,1792.1,1784,1791.2,1784,0.08K,0.0039
19-May-20,1785.1,1784.2,1784.2,1784.2,0.00K,0.0071
18-May-20,1772.6,1795.4,1795.4,1795.4,0.14K,-0.0099
15-May-20,1790.4,1776.2,1781.5,1776.2,0.45K,0.009
14-May-20,1774.4,1747.1,1747.1,1747.1,0.00K,0.0138
13-May-20,1750.3,1729.1,1750.3,1729.1,0.01K,0.0049
12-May-20,1741.7,1733.2,1734.5,1731.9,0.01K,0.0042
11-May-20,1734.4,1727.7,1734.2,1714.2,0.05K,-0.0091
8-May-20,1750.3,1747.8,1747.8,1747.8,0.00K,-0.0061
7-May-20,1761.1,1718.9,1722.8,1718.5,0.05K,0.0229
6-May-20,1721.7,1728.4,1728.4,1713,0.01K,-0.0127
5-May-20,1743.8,1725.8,1739.1,1725.8,0.40K,0.0016
4-May-20,1741,1729.1,1729.1,1725.7,0.03K,0.0116
1-May-20,1721.1,1720.1,1720.1,1720.1,0.01K,0.0046
30-Apr-20,1713.2,1706.4,1706.4,1706.4,0.05K,-0.0099
29-Apr-20,1730.3,1727.6,1744.1,1727.6,0.01K,-0.0048
28-Apr-20,1738.7,1731.8,1740,1712.7,3.06K,-0.0001
27-Apr-20,1738.8,1746.7,1753,1726.8,0.13K,-0.0058
24-Apr-20,1748.9,1759,1759,1745,0.00K,-0.0051
23-Apr-20,1757.8,1753.1,1762.2,1753.1,0.00K,0.0046
22-Apr-20,1749.8,1709.5,1709.5,1709.5,0.01K,0.0304
21-Apr-20,1698.2,1722.2,1722.2,1679.6,0.08K,-0.0134
20-Apr-20,1721.3,1715.6,1715.6,1715.6,0.00K,0.0073
17-Apr-20,1708.9,1717.8,1717.8,1717.8,0.02K,-0.0194
16-Apr-20,1742.7,1766.5,1766.5,1766.5,0.00K,-0.005
15-Apr-20,1751.5,1760.7,1762.7,1736.4,0.00K,-0.0142
